"presence","fold","bio03","bio05","bio06","bio15","bio16","forest","shrub","grass","wetland","crop","urban"
0,2,68.2195512820513,26.4133012820513,1.56858974358974,90.0352564102564,433.429487179487,0,0,0,0,1,0
0,1,67,32.1585055643879,5.73831478537361,77.5580286168521,242.721780604134,0,0,0,0,1,0
0,3,28.1738703339882,25.6994106090373,-8.4417485265226,55.0481335952849,432.957760314342,1,0,0,0,0,0
1,2,40.5568669527897,24.0596566523605,-0.865987124463519,62.343347639485,1154.76072961373,1,0,0,0,0,0
1,3,39.4274111675127,20.0780710659898,0.551979695431472,66.6477157360406,530.328934010152,1,0,0,0,0,0
0,1,24,26.5225028702641,-9.1,12,222.794489092997,0,0,0,0,0,1
1,1,43.4993597951345,23.4142125480154,-4.58117797695263,78.4225352112676,417.060179257363,1,0,0,0,0,0
0,3,33,33.298150431566,-6.89815043156597,27.3871763255241,152.059186189889,0,0,0,0,0,1
0,3,31,26.5565804274466,-15.5166479190101,10,333.590551181102,1,0,0,0,0,0
1,1,44.5122265122265,36.2836550836551,1.7,81.5945945945946,248.11583011583,0,0,1,0,0,0
0,1,33,30.3650062266501,-4.43399750933998,12,303.352428393524,0,0,0,0,0,1
0,3,25.0121863799283,20.0368458781362,-24.0976344086022,39.9813620071685,108.853046594982,1,0,0,0,0,0
0,1,39,32.7216783216783,0.545454545454545,18,437.451748251748,1,0,0,0,0,0
0,3,20,21.4327839905827,-28.3924072984108,50.5756327251324,139.214243672749,1,0,0,0,0,0
0,1,48,33,8.62342606149341,48,535.415812591508,0,0,0,0,0,1
1,1,53.3859416445623,26.5,3.1079575596817,87.6127320954907,475.644562334217,1,0,0,0,0,0
0,2,17,17.2,-32.7,45,165,0,0,0,0,0,0
0,2,39,24.4601713062099,-2.15374732334047,68.9710920770878,1233.88758029979,1,0,0,0,0,0
0,2,48.5117647058823,33,9.05838235294118,49,526.520588235294,0,0,0,0,0,1
0,2,29,29.9,-17.3,70.8830227743271,149,0,0,0,0,1,0
1,2,52.9876033057851,34.3618457300276,4.55537190082645,79.7520661157025,149.679063360882,0,0,0,0,0,1
0,3,37,32.6615725359911,-6.3,37.6821705426357,113.554817275748,0,0,0,0,1,0
1,2,50.3906040268456,33.0421476510067,3.54926174496644,83.3181208053691,173.422818791946,0,0,0,0,0,1
0,3,64.3154574132492,30.6794952681388,7.11971608832808,84.2444794952681,405.285488958991,1,0,0,0,0,0
0,3,37,32.6290788013319,-6.26026637069922,37.7092119866815,113.110987791343,0,0,0,0,1,0
0,3,31,26.7469594594595,-15.5359234234234,10,328.154279279279,1,0,0,0,0,0
1,3,50.6813471502591,26.4779792746114,4.3160621761658,86.7059585492228,395.683937823834,1,0,0,0,0,0
0,1,25,18.460594795539,-23.8908921933085,66,207.182156133829,0,1,0,0,0,0
0,3,37,32.6,-6.3,35.8375690607735,105.824309392265,0,0,0,0,0,1
1,2,55,32.3918699186992,5.08848238482385,65.2791327913279,132.422764227642,0,0,0,0,0,1
1,2,43,34.2,3.6,87.8356336260979,263.868255959849,0,0,0,0,0,1
0,2,69,27.0768,2.92848,96.0272,452.1392,0,0,0,0,0,1
0,3,36.964404894327,32.6964404894327,-5.88364849833148,37.2925472747497,117.246941045606,0,0,0,0,0,1
0,2,28,25.3982721382289,-13.2309935205184,12.0259179265659,340.225701943845,1,0,0,0,0,0
0,3,37.0584988962472,32.533995584989,-6.43796909492274,38.0629139072848,121.806843267108,0,0,0,0,1,0
0,3,26,28.9,-9.50903614457831,28,300,0,0,0,0,0,1
0,2,39,32,5.14031971580817,28,533.001776198934,0,0,0,0,0,1
1,2,32,17.5811320754717,1.8,41,984.622641509434,1,0,0,0,0,0
0,3,30.4745972738538,32.4789343246592,-9.04659231722429,51,353.852540272615,0,0,1,0,0,0
0,2,27,28.3258947368421,-19.6385263157895,67,215.046315789474,0,0,1,0,0,0
1,1,53.2222222222222,26.4066137566138,3.05277777777778,87.1455026455027,474.958994708995,1,0,0,0,0,0
0,2,43,34.4855683269476,3.02669220945083,83.2745849297574,302.697318007663,0,0,0,0,0,1
1,3,33.3930348258707,33.2926616915423,-7.05733830845771,26.9004975124378,148.455223880597,0,0,0,0,0,1
0,2,34,30.1848101265823,-6.42,14,285.143037974684,0,0,0,0,1,0
0,2,40,32.2,4.9,27.494301994302,540.371794871795,0,0,0,1,0,0
0,1,27,25.3,-14.6151251360174,11,307.400435255713,1,0,0,0,0,0
1,2,41,23.6077170418006,-1.05380493033226,61.983922829582,1145.56806002144,1,0,0,0,0,0
0,3,27,29.2,-10,28.7216248506571,302.011947431302,0,0,0,0,0,1
1,1,53.1185567010309,25.7436855670103,3.2715206185567,85.4149484536082,471.170103092783,1,0,0,0,0,0
0,1,40,31.8,0.407074829931973,31,485.887074829932,1,0,0,0,0,0
0,2,47,32.706020558003,7.52745961820852,45,565.176211453745,0,0,0,0,0,1
0,3,37,32.6563535911602,-6.30729281767956,37.8375690607735,116.491712707182,0,0,0,0,0,1
0,2,32,21.0259090909091,-17.367,44.0554545454546,211.963636363636,1,0,0,0,0,0
0,2,47.3788546255507,32.9,8.87870778267254,48,532.140969162996,0,0,0,0,0,1
1,2,37.9236947791165,23.0306224899598,-0.293172690763052,60.5993975903615,892.610441767068,0,0,0,0,0,0
1,1,43.4895027624309,27.2886187845304,-2.24331491712707,62.5160220994475,875.837569060773,1,0,0,0,0,0
1,3,56.3290488431876,24.7553984575835,2.84691516709512,84.7519280205655,547.739074550129,1,0,0,0,0,0
1,2,39,24.0019334049409,-2.47432867883996,68.0526315789474,1215.67669172932,1,0,0,0,0,0
1,3,36,32.7710643015521,-5.51862527716186,38.5476718403548,121.854767184035,0,0,0,0,0,1
0,1,43.3936591809775,23.5421400264201,-4.58256274768824,77.7622192866579,410.507265521797,1,0,0,0,0,0
1,1,54.3359788359788,24.2342592592593,3.84669312169312,85.4973544973545,453.441798941799,1,0,0,0,0,0
0,2,30.6837160751566,30.3589770354906,-16.9114822546973,68.5250521920668,151.525052192067,0,0,1,0,0,0
0,1,43.4582743988685,33.5007072135785,1.24582743988685,20,458.01414427157,0,0,0,1,0,0
1,2,42.304347826087,18.7101449275362,1.41014492753623,52,1292.89855072464,1,0,0,0,0,0
0,3,27,29.026491646778,-9.83508353221957,28,301.85799522673,0,0,0,0,0,1
0,2,69.336,27.41744,2.54944,89.5344,373.0096,0,0,0,0,0,1
0,1,29.9042424242424,28.0375757575758,-7.97357575757576,10,326.546666666667,0,0,0,0,0,1
0,3,37,32.5916022099448,-6.20961325966851,37.8011049723757,112.991160220994,0,0,0,0,0,1
0,2,54.2880215343203,32.3255720053836,5.05518169582773,73.7362045760431,169.080753701211,0,0,0,0,0,1
0,2,46,32.7,5.9,41,530.31884057971,1,0,0,0,0,0
0,1,36,31.2994917407878,-10.9736975857687,69,227.095298602287,0,0,0,0,1,0
0,2,34,27.067620020429,-10.1906026557712,25.2236976506639,155.201225740552,0,0,0,0,1,0
0,3,23,26.3375838926174,-15.37225950783,14,243,0,0,0,0,0,1
1,1,49.5930930930931,31.5719219219219,6.26711711711712,83.3228228228228,335.397897897898,0,1,0,0,0,0
0,3,26.3473557692308,28.9006009615385,-9.79603365384615,28.2451923076923,301,0,0,0,0,0,1
0,2,69.6698717948718,27.2669871794872,2.79871794871795,87.6778846153846,347.544871794872,0,0,0,0,0,1
0,2,45,33.5031073446328,3.54802259887006,23,396.817796610169,1,0,0,0,0,0
1,2,43,34.443023255814,2.79935400516796,83.2945736434109,336.704134366925,0,0,0,0,0,0
1,2,44.2312579415502,32.6489199491741,0.244472681067344,83.1473951715375,631.850063532401,1,0,0,0,0,0
0,1,34.1456310679612,34.9632454923717,0.0241331484049931,31.9847434119279,339.058252427185,0,0,0,0,0,1
1,1,44.1971649484536,22.5353092783505,-8.28698453608247,59.694587628866,197.103092783505,0,1,0,0,0,0
1,1,52.8588709677419,29.5209677419355,6.49368279569893,93.9086021505376,259.184139784946,0,1,0,0,0,0
0,2,27,28.3316842105263,-19.7142105263158,70.8578947368421,211.142105263158,0,0,1,0,0,0
0,1,39,29.8799513973269,-10.4159173754557,58.771567436209,168.081409477521,0,0,1,0,0,0
1,3,52.9698492462311,29.1688442211055,2.99560301507538,90.1984924623116,384.986180904523,0,0,0,0,0,1
0,1,46.3948948948949,35.0447447447447,7.42657657657658,79.0015015015015,496.747747747748,0,0,0,0,1,0
0,2,33.5770202020202,28.1569444444444,-7.40138888888889,15,302.973484848485,1,0,0,0,0,0
0,3,30,29.4,-8.56074534161491,20,315.998757763975,0,0,0,0,0,1
0,3,34.6621787025704,33.1933904528764,-7.60660954712362,26.6621787025704,152.723378212974,0,0,0,0,0,1
1,2,42.0937142857143,18.6,1.30937142857143,52,1274.67657142857,1,0,0,0,0,0
0,2,46,32.4161764705882,9.4,48.0808823529412,558.919117647059,0,0,0,1,0,0
0,2,44.9275568181818,33.5230113636364,3.51576704545455,23,396.646306818182,1,0,0,0,0,0
0,3,27,29.2496402877698,-10.0699040767386,29,302,0,0,0,0,0,1
1,2,41,24.0854838709677,-0.723548387096774,61.2139784946236,1089.0247311828,1,0,0,0,0,0
0,2,51,33.1923076923077,9.2,51,534.224852071006,0,0,0,1,0,0
0,2,51,33.2514749262537,9.18362831858407,50.2846607669617,529.541297935103,0,0,0,1,0,0
0,1,45.9880774962742,35.4649776453055,7.58792846497764,73.3502235469449,412.739195230998,0,0,0,0,1,0
0,3,37.6372767857143,32.36640625,-6.13136160714286,32.5223214285714,91.2075892857143,0,0,0,0,0,1
0,1,30.5138387484958,27.5594464500602,-8.46161251504212,9,334.523465703971,1,0,0,0,0,0
1,3,45.5461441213654,27.6988621997472,-6.69077117572693,71.2958280657396,487.085967130215,1,0,0,0,0,0
0,2,35.3908045977011,24.7651340996169,-7.9874840357599,11,325.151979565773,1,0,0,0,0,0
1,2,34.0306435137896,27.0590398365679,-10.1582226762002,25,154.533197139939,0,0,0,0,1,0
0,3,24,22.7060975609756,-11.5914634146341,15,236.205099778271,1,0,0,0,0,0
0,1,30,27.8695704057279,-7.70202863961814,10,329.645584725537,0,0,0,0,0,1
1,2,34,27.1,-9.82059426229508,25.905737704918,155,0,0,0,0,0,1
1,1,58.5816326530612,23.2266581632653,4.03022959183673,86.1913265306122,393.079081632653,1,0,0,0,0,0
0,3,29,28.1727376861398,-13.4607101947308,17,284.348224513173,1,0,0,0,0,0
0,3,37,32.8125966850829,-6.3,36.3138121546961,107.375690607735,0,0,0,0,1,0
0,3,37,32.6,-6.2,37.2475027746948,115.108768035516,0,0,0,0,0,1
0,3,37.3070077864294,32.3201334816463,-6.03314794215795,32.7563959955506,90.4282536151279,0,0,0,0,1,0
0,3,20,21.4766627078385,-28.3215558194774,50.2036817102138,139.067695961995,1,0,0,0,0,0
0,1,31,30.0805063291139,-4.99860759493671,11,307.240506329114,0,0,0,0,0,1
0,2,45,40.1,3.19146005509642,44.4628099173554,92.4765840220386,0,0,0,0,0,1
1,1,45.0179372197309,34.5977578475336,8.03124065769806,72.6427503736921,308.113602391629,0,0,0,0,0,1
0,3,64,31.1,5.8,99.0031847133758,434.679936305732,0,0,0,0,1,0
1,2,54,33.9008344923505,4.95271210013908,66.1808066759388,126.579972183588,0,0,0,1,0,0
0,1,43.0254237288135,33.5210451977401,1.20254237288136,20,458,0,0,0,1,0,0
0,1,27.6232227488152,29.6376777251185,-13.6,50,335.440758293839,0,0,0,0,0,1
1,2,42.4044665012407,33.3322580645161,1.97369727047146,81.3697270471464,606.741935483871,1,0,0,0,0,0
0,3,37,32.4968854282536,-6.13136818687431,36.9187986651835,114.088987764182,0,0,0,0,0,1
1,1,56.769130998703,22.5001297016861,4.40038910505837,85.3398184176394,391.05317769131,1,0,0,0,0,0
1,2,45,26.2145604395604,-4.22898351648352,83.4450549450549,398.821428571429,1,0,0,0,0,0
0,1,67.2692307692308,24.5407051282051,2,89.224358974359,515.192307692308,0,0,0,0,1,0
0,3,37,32.8790697674419,-6.31029900332226,36.4983388704319,107.012181616833,0,0,0,0,1,0
1,3,32,33.025682382134,-6.76488833746898,27.1153846153846,144,0,0,0,0,0,1
0,2,27,28.6247120418848,-19.5411518324607,67.2041884816754,212.277486910995,0,0,0,0,1,0
0,2,17,17.2,-32.7,45,165,0,0,0,1,0,0
0,1,65.5932475884244,31.1697749196141,10.3969453376206,102.627009646302,932.540192926045,1,0,0,0,0,0
0,1,26.6820682068207,25.4191419141914,-19.0126512651265,44.3872387238724,313.2200220022,1,0,0,0,0,0
1,3,31.3584905660377,33.0152201257862,-6.63509433962264,27.6779874213836,146.901886792453,0,0,0,0,0,0
0,1,23,20.6868769716088,-25.8441640378549,80,171,1,0,0,0,0,0
1,3,57,27.7887341772152,2.8,89.6949367088607,473.524050632911,0,0,0,0,0,1
1,2,32.0078037904125,17.4994425863991,1.54158305462653,41.2798216276477,999.671125975474,0,1,0,0,0,0
0,1,23,20.681605562579,-25.7178255372946,80.007585335019,171.523388116308,1,0,0,0,0,0
1,2,40.9989247311828,24.515376344086,-0.539032258064516,61.636559139785,1089.68387096774,1,0,0,0,0,0
1,1,33.1370143149284,22.6457055214724,-0.138139059304703,52.0858895705521,561.405930470348,1,0,0,0,0,0
0,1,32,20.4268899521531,-17.540956937799,25.1885167464115,193.392344497608,1,0,0,0,0,0
0,2,28,25.2130387931035,-12.9609913793103,12.1303879310345,340.17025862069,0,0,0,0,0,1
0,2,48,32.9185944363104,8.86808199121523,48.484626647145,534.188872620791,0,0,0,0,0,1
0,3,34,24.6627152988855,-2.56707193515704,63.0607902735562,791.359675785208,0,0,0,0,0,0
0,1,30.9568862275449,27.8833532934132,-8.3,9,332.843113772455,0,0,0,1,0,0
1,1,53.9770700636943,28.0743949044586,3.47146496815287,90.6458598726115,316.48152866242,0,0,0,0,0,1
1,3,42,33.3690288713911,1.02244094488189,81,163.219160104987,0,1,0,0,0,0
0,2,27,30.1,-12.1844311377246,46,321.081437125749,0,0,0,0,0,1
0,1,31,27.9468489892985,-8.54173602853746,9,333.643281807372,0,0,0,0,0,1
0,1,50,33.0288384512684,3.5,83.9025367156209,170.659546061415,0,0,0,0,0,1
1,1,39.1368743615935,20.2798774259448,1.0026557711951,65.8304392236977,455.755873340143,1,0,0,0,0,0
0,2,32.31875,29.8865,-4.055125,12,314,0,0,0,0,1,0
0,2,42.9572538860103,18.4575129533679,-11.0411917098446,43.3134715025907,176.65932642487,0,1,0,0,0,0
0,3,28,25.3,-18.4851690294438,37.0239912758997,299.196292257361,0,0,0,1,0,0
0,1,30.8319226118501,28.3,-8.1,9.48367593712213,323,0,0,0,1,0,0
0,1,32.9948849104859,30.9343989769821,-4.41828644501279,12,299.580562659847,0,0,0,0,0,1
0,2,68.6666666666667,27.3070175438597,3.00398724082935,93.5502392344497,441.618819776715,0,0,0,0,0,1
1,1,55.946335078534,24.5185863874346,3.93350785340314,86.7853403141361,357.553664921466,0,0,0,0,0,1
0,3,26,28.9470868014269,-9.58370986920333,28,300.017835909631,0,0,0,0,0,1
0,2,48,32.9,9.1,49,529.385861561119,0,0,0,0,0,1
